100.073000	100.073000	B
100.160000	100.160000	B
100.178000	100.178000	B
100.487000	100.487000	B
100.550000	100.550000	B
100.566000	100.566000	B
100.882000	100.882000	B
100.901000	100.901000	B
100.934000	100.934000	B
101.364000	101.364000	B
101.925000	101.925000	B
101.975000	101.975000	B
102.000000	102.000000	B
103.488000	103.488000	B
103.503000	103.503000	B
103.571000	103.571000	B
103.582000	103.582000	B
103.606000	103.606000	B
103.666000	103.666000	B
103.684000	103.684000	B
103.719000	103.719000	B
103.843000	103.843000	B
103.871000	103.871000	B
103.902000	103.902000	B
103.914000	103.914000	B
103.976000	103.976000	B
103.996000	103.996000	B
104.313000	104.313000	B
104.329000	104.329000	B
104.363000	104.363000	B
104.380000	104.380000	B
104.400000	104.400000	B
104.796000	104.796000	B
105.205000	105.205000	B
105.217000	105.217000	B
105.299000	105.299000	B
105.321000	105.321000	B
105.630000	105.630000	B
105.692000	105.692000	B
105.710000	105.710000	B
106.027000	106.027000	B
106.043000	106.043000	B
106.079000	106.079000	B
106.095000	106.095000	B
106.117000	106.117000	B
106.492000	106.492000	B
106.504000	106.504000	B
106.524000	106.524000	B
106.917000	106.917000	B
106.931000	106.931000	B
107.012000	107.012000	B
107.089000	107.089000	B
107.115000	107.115000	B
107.140000	107.140000	B
107.166000	107.166000	B
107.193000	107.193000	B
107.220000	107.220000	B
107.246000	107.246000	B
107.272000	107.272000	B
107.324000	107.324000	B
107.344000	107.344000	B
107.426000	107.426000	B
107.740000	107.740000	B
107.758000	107.758000	B
107.793000	107.793000	B
107.809000	107.809000	B
107.830000	107.830000	B
108.220000	108.220000	B
108.636000	108.636000	B
108.646000	108.646000	B
108.727000	108.727000	B
108.749000	108.749000	B
108.833000	108.833000	B
108.856000	108.856000	B
108.885000	108.885000	B
109.045000	109.045000	B
109.058000	109.058000	B
109.140000	109.140000	B
109.456000	109.456000	B
109.472000	109.472000	B
109.507000	109.507000	B
109.524000	109.524000	B
109.545000	109.545000	B
109.936000	109.936000	B
110.361000	110.361000	B
110.444000	110.444000	B
110.463000	110.463000	B
110.491000	110.491000	B
110.774000	110.774000	B
110.852000	110.852000	B
111.187000	111.187000	B
111.219000	111.219000	B
111.650000	111.650000	B
112.061000	112.061000	B
112.073000	112.073000	B
112.155000	112.155000	B
112.177000	112.177000	B
112.203000	112.203000	B
